회사명,고용 형태,스킬,기업 소개,주요 업무,채용 절차,복리후생,회사위치,자격요건 및 우대사항,index
(주)이씨에스텔레콤,정규직,"['네트워크', 'IPT', '시스템 유지보수', 'ipcc']","ECS텔레콤은 고객의 성공을 추구하는 컨택센터 사업분야와 영상회의, 통합 커뮤니케이션 등 Digital Workplace 사업분야에서 국내 1위 자리를 지키고 있는 전문기업입니다.
ECS텔레콤은 세계 최고의 기술력과 제품력을 가진 Global Leading 회사들과 파트너십을 맺고 협업하며, 금융, 서비스, 공공기관, O2O 등의 다양한 업종의 고객사에게 최적의 솔루션과 서비스를 제공하는 비즈니스를 성공적으로 이어오고 있습니다. 그 결과 설립이래 매해 순이익을 내고 있고, 재무 안정성도 A+를 유지하고 있습니다.
ECS텔레콤은 대기업 못지 않은 다양한 복지제도와 업계 최고의 연봉수준을 자랑하고 있습니다. 좀 더 자세히 알고 싶다면 홈페이지를 방문해 보세요! ", 컨택센터 솔루션 운영 및 유지보수 총괄 PM IPCC 상담APP 등 상담 시스템 전반의 운영개발 PM 고객사 업무 요구사항 협의 및 수행 보고서 작성 등,"• 서류전형
• 1차 실무진 면접
• 2차 대표이사 면접
• 최종 결과 발표","• 건강검진 지원
• 단체보험 지원
• 콘도 지원
• 동호회 운영
• 경조사비
• 우수사원 포상제도
• 대출제도
• 주차지원
• 헬스장 이용지원
• 상조서비스 지원
• 사내도서관 운영
• 사우회 운영
• 임신출산육아기 지원
• 청년내일채움공제 운영
• 청년재직자내일채움공제 운영
• 심리상담프로그램 운영
• 사내 스낵바 운영
• 상여 지급
• 명절 선물 지급
• 웰컴키트 지급",서울 서초구 서초3동 1543-1 일홍빌딩 전층, 컨택센터 운영구축 경력 5년 이상 콜 인프라 운영구축 경력 우대 상담어플리케이션 개발운영 PMPL 경력 우대,1446
알테어엔지니어링(주),정규직,"['c', 'python']","알테어는 1985년 미국에서 설립한 글로벌 IT 기업으로, 데이터 분석, 고성능 컴퓨팅 및 제품 개발 분야에서 소프트웨어 및 클라우드 솔루션을 제공하고 있습니다.
미시간주 트로이에 본사를 두고 있으며, 전 세계 25개국에 86개의 지사가 있습니다.
2001년 한국 지사를 설립한 이래로 90여 명의 직원이 근무하고 있으며 직원 중의 절반 이상이 석박사 이상의 연구원으로 수준 높은 인력을 자랑하고 있습니다. 현대기아차를 비롯한 자동차 메이커와 LG전자, 삼성전자, 현대중공업 등 국내 유수의 글로벌 기업들을 고객사로 확보하고 있습니다.", 미국 본사 사출성형 및 발포성형 소프트웨어 솔버 개발 및 검증 미국 본사 고성능 병렬 컴퓨팅 기술을 적용한 수치 해석 솔버 개발        ,서류전형 > 1차면접 > 2차면접 > 최종합격,"• 시차출퇴근형 유연근무제 (8~10시)
• 신규입사자 교육 및 워크숍
• 생일 축하 선물
• 체력지원금 (GYM 이용료 50% 지원)
• 통신비 지원
• 경조사비 지원
• 매주 영어클래스 운영
• 근속 5주년 50만원 상당 축하금 지급
• 근속 15주년 200만원 상당 여행비 지원
• ESPP(Employee Stock Plan Purchase)
• 성과평가에 따른 성과금 지급
• 30만원 상당의 건강검진 지원
• 다양한 사내 동호회 활동 지원
• 팀별 활동비 지원","경기 성남시 분당구 황새울로 216, 6층 알테어",공학적 문제 해결에 적극적이고 관심이 많은 자프로그래밍 언어 경험자 종류 불문업무에 능동적이고 적극적인 커뮤니케이션이 가능한 자새로운 것에 대한 끊임없는 호기심을 지닌 자성실하고 긍정적이며 책임감을 가지고 업무에 임할 수 있는 자해외여행에 결격사항이 없는 자수치해석 과목 이수 우대IT 분야 근무경력 우대품질 지향적 사고 책임감 논리적 사고 분석력 우대영어 의사소통 가능 자,1447
(주)코인원,정규직,"['java', 'Javascript', 'MYSQL', 'spring boot', 'HTTP']","Bringing Blockchain into the world. 

코인원은 국내 3대 가상자산 거래소로 '블록체인이라는 어렵고 복잡한 기술이 금융을 통해 세상에 자리잡을 있도록 하겠다.'는 비전을 가지고 있습니다. 이를 현실화하기 위해 국내 최초로 De-Fi(탈중앙화 금융), 스테이킹(코인 지분참여) 서비스 등 가상자산 금융서비스를 제공하고 있고 지금도 금융을 통한 블록체인의 대중화를 만들기 위해 수많은 시도를 하고 오류를 찾아나가고 있습니다.", AML 자금세탁방지 시스템 운영 및 유지보수,,"[코인원 Crew만을 위한 복리후생]

든든한 밥심을 위해
•﻿  점심식대 15,000원 지원 / 또는 출근시 도시락 케이터링 제공
•﻿  간식창고 운영
•﻿  바리스타가 제공하는 커피 및 음료 무제한 지원 (무료!!)
•﻿  매달 팀런치 비용 지원
 
편안한 휴식을 위해
•﻿  매년 리프레시 휴가 5일 제공 (1년 근속시)
•﻿  3/5/7년 근속시 추가 리프레시 휴가 및 상금 지급
•﻿  리조트 제휴 지원

크루와 가족의 건강과 안정적인 생활을 위해
•﻿ 프리미엄 종합건강검진 지원
•﻿ 직원 본인과 부양가족의 단체보험 지원 (3대 비급여 포함)

높은 업무 집중도를 위해
•﻿  최고급 사양의 디바이스 지급
•﻿  허먼밀러 의자 제공
•﻿  야근시 택시비 지원
•﻿  업무 관련 교육비/도서 구매 지원
•﻿  워크샵 비용 지원
 
크루의 개인생활 지원을 위해
•﻿  생일축하금 지급
•﻿  경조사 휴가/비용 지원
•﻿  명절선물 지급

","서울특별시 영등포구 여의대로 108, 파크원 타워1동 45-46F", React Nextjs 개발 경력 5년 이상 또는 그에 준하는 역량을 갖추신 분 HTML CSS TypeScript JavascriptES6에 대한 이해를 보유하신 분 원활한 커뮤니케이션 능력을 보유하신 분우대사항 AML시스템 개발 경험이 있으신 분 대용량 데이터 스트리밍 메모리 파일  AWS S3 를 다룬 경험이 있으신 분 Spring Batch  Stored Procedure 개발 경험이 있으신 분 Vue Angular React 등의 프론트엔드 프레임워크에 대한 사용 경험 또는 지식이 있으신 분 Git 등의 분산버전관리시스템 사용에 능숙하신 분 AML시스템 개발 경험이 있으신 분 대용량 데이터 스트리밍 메모리 파일  AWS S3 를 다룬 경험이 있으신 분 Spring Batch  Stored Procedure 개발 경험이 있으신 분 Vue Angular React 등의 프론트엔드 프레임워크에 대한 사용 경험 또는 지식이 있으신 분 Git 등의 분산버전관리시스템 사용에 능숙하신 분,1448
(주)지란지교데이터,정규직,"['c', 'C++', '개인정보보호', '보안솔루션', '에이전트']",, 보안솔루션 에이전트 개발 커스텀 프로젝트 기능 개발,"서류 전형 > 실무 면접 > 임원 면접 > 최종합격 
* 기획/디자인/개발 직무의 경우 포트폴리오 제출을 요청할 수 있습니다. ","유연한 근무 환경
- 선택적 근로시간제, 부서 재량 원격 (재택)근무 운영
- 자유로운 복장 근무 

최상의 업무 환경
- 고사양 최신장비 지원
- 사내 안마의자. 마사지케어 
- 조식, 스낵바 운영(음료, 커피, 간식 무제한)
- 카페테리아 운영(직원 힐링 공간)

자기계발 지원
- 직무 교육비 무제한(외국어도 가능!)
- 도서 구매 지원(만화책, 가족도서도 구매 가능!)
- 직무 발명 보상제도 운영(특허 출원 및 등록시 지원)

직원/가족 건강지원
- 체력단련비 지원(운동하면서 지원금도 받고 내 몸도 챙기고!)
- 종합 건강 검진 지원(MRI/CT/초음파/내시경 등)
- 단체 상해/실손 보험지원
- 가족 장례 서비스 지원
- 보육료, 자녀 학자금 지원

친목 및 교류 
- 사내 동호회 운영
- 힐링 및 친목을 위한 사내 워크샵 
- 신년행사, 송년회, 팀 회식 운영

행복한 복지 
- 5년 단위 장기근속 포상, 인재 추천 포상 
- 리프레시 휴가, 휴가샵 운영
- 생일선물, 명절선물, 가정의 달 선물 지원
- 시즌 별 굿즈 선물 ","대전 유성구 테크노3로 65, 6층 603호", MFCCC 개발 및 유지보수 경력자210년 보안 관련 에이전트 개발 경험자 새로운 언어 및 기술 환경 학습에 대한 거부감이 없는 분 원활한 커뮤니케이션 능력 보안 솔루션개인정보보호 DLP개발 경험 크로스플랫폼 Windows macOS Linux 애플리케이션 개발 경험 협업툴 경험자GitHub Gitlab Jira Confluence 등,1449
(주)코어시큐리티,정규직,"['IoT', '보안', '정보보안', 'SW', 'hw']","다음과 같이 유능한 인재를 채용합니다.
미래를 함께 이끌어나갈 분들의 많은 관심과 지원 바랍니다.",제어시스템 및 IoT 관련   보안 취약점 및 기술 연구   HW SW 프로토콜 등,서류전형 > 1차면접 > 2차면접 > 인성검사 > 최종합격,"업무는 자유롭게, 책임은 무겁게
ㆍ자율출근제(선택적 근로시간제) 운영
- 09:00 ~ 18:00
- 10:00 ~ 19:00

업무의 효율성을 높여주는
ㆍ듀얼 모니터, 고사양 장비 및 소프트웨어 지원

그 날 입고싶은 옷으로!
ㆍ자율 복장 근무 반바지도 가능!

아니 이렇게 많은 다과를?
ㆍ사내 카페테리아 보유
ㆍ과자 및 음료 무한 제공

출퇴근이 편한 역세권 위치!
ㆍ지하철 8호선 문정역 도보 5분

축하축하~~
ㆍ생일자 보너스 지급

괴로움은 반으로, 즐거움은 두배로~
ㆍ각종 경조사비 지원

풍성한 한가위를 극장에서~
ㆍ매년 CGV 영화권 제공

피로도 풀고 견문도 넓히고
ㆍ국내외 워크샵 실시

이루고 싶은 목표를 위해!
ㆍ우수인재 석사 및 박사 지원

마음의 양식도 채워야죠
ㆍ도서 구입비 지원

해킹이 배우고 싶다고..?
ㆍ국내외 IT 교육 및 행사 참여 기회 부여
","서울 송파구 법원로8길 9, 10층",일반 IT 및 정보 보호 관련 지식 보유보안 취약점 연구 경험 HW SW 등산업 제어 시스템 및 IoT 분야   사이버 위협 연구 경험리버스 엔지니어링Reverse Engineering 경험IoT 장비 분석 경험펌웨어 덤프 및 분석등OTICS 관련 취약점 연구 HW SW 프로토콜 등,1450
(주)코어시큐리티,정규직,"['네트워크', 'pm', '서버', '소프트웨어', '보안']","‘사이버보안 강국 대한민국’에 힘 싣는 (주)코어시큐리티가 되겠습니다. 전 세계적으로 사이버 위협은
지능화, 고도화 , 은밀화 되어 국가,기업, 개인 등 경제적 피해는 물론 사회적 혼란을 유발하게 되어
국가 안보에도 큰 위협이 되고 있습니다 (주)코어시큐리티는 2017년부터 실제 사이버 공격에 대한 분석결과와
MITRE ATT&CK 프레임워크를 바탕으로 위협모델을 적용한 방어기술과 공격기술 디자인에 대한 전문성과
사이버훈련의 궁극적 목표 등에 대한 철학을 토대로 사이버 전(사이버 전쟁) 전문기업을 향해 나아가고 있습니다
MITRE ATT&CK에 기반한 Cyber Threat Emulatiors을 활용한 훈련을 진행하면서 기업 조직 및
개인의 역량 지표를 확인 할 수 있는 평가모델이 필요하다는 판단이 도출되어 역량 평가 모델에 대한
꾸준한 연구를 진행하고 있습니다 사이버 보안은 미래사회에서 빼 놓을 수 없는 가장 중요한 분야입니다
(주)코어시큐리티는 사이버 보안의 미래와 방향성을 함께 고민하고 성장 할 것입니다
대한민국이 전세계적으로 사이버보안 분야의 강국으로 우뚝서는데 힘을 보태겠습니다.",취약점 진단 및 모의해킹,서류전형 > 1차면접 > 2차면접 > 인성검사 > 최종합격,"업무는 자유롭게, 책임은 무겁게
ㆍ자율출근제(선택적 근로시간제) 운영
- 09:00 ~ 18:00
- 10:00 ~ 19:00

업무의 효율성을 높여주는
ㆍ듀얼 모니터, 고사양 장비 및 소프트웨어 지원

그 날 입고싶은 옷으로!
ㆍ자율 복장 근무 반바지도 가능!

아니 이렇게 많은 다과를?
ㆍ사내 카페테리아 보유
ㆍ과자 및 음료 무한 제공

출퇴근이 편한 역세권 위치!
ㆍ지하철 8호선 문정역 도보 5분

축하축하~~
ㆍ생일자 보너스 지급

괴로움은 반으로, 즐거움은 두배로~
ㆍ각종 경조사비 지원

풍성한 한가위를 극장에서~
ㆍ매년 CGV 영화권 제공

피로도 풀고 견문도 넓히고
ㆍ국내외 워크샵 실시

이루고 싶은 목표를 위해!
ㆍ우수인재 석사 및 박사 지원

마음의 양식도 채워야죠
ㆍ도서 구입비 지원

해킹이 배우고 싶다고..?
ㆍ국내외 IT 교육 및 행사 참여 기회 부여
","서울 송파구 법원로8길 9, 10층",소프트웨어 진단 자격웹 애플리케이션 및 모바일 애플리케이션 소스코드 취약점 분석 가능OWASP 국가정보원 및 행정안전부에서 발표한   각종 웹 및 모바일 취약점을 기준으로 한 진단 및 모의해킹 가능취약점 분석용 수동 및 자동화 도구   AppScan Sparrow Jyroid NMap NetScan SSR 등를 활용한 취약점 점검 수행 가능서버 네트워크 장비 보안장비를 대상으로 한 취약점 점검 가능   불필요한 정보 노출 관리자 페이지 노출 등고객소통이 원활한 분7월 중순 입사 및 8월 업무 가능한 분,1451
(주)코어시큐리티,정규직,"['네트워크', 'Linux', '리눅스', '서버', '보안']","‘사이버보안 강국 대한민국’에 힘 싣는 (주)코어시큐리티가 되겠습니다 전 세계적으로 사이버 위협은
지능화, 고도화 , 은밀화 되어 국가,기업, 개인 등 경제적 피해는 물론 사회적 혼란을 유발하게 되어
국가 안보에도 큰 위협이 되고 있습니다 (주)코어시큐리티는 2017년부터 실제 사이버 공격에 대한 분석결과와
MITRE ATT&CK 프레임워크를 바탕으로 위협모델을 적용한 방어기술과 공격기술 디자인에 대한 전문성과
사이버훈련의 궁극적 목표 등에 대한 철학을 토대로 사이버 전(사이버 전쟁) 전문기업을 향해 나아가고 있습니다
MITRE ATT&CK에 기반한 Cyber Threat Emulatiors을 활용한 훈련을 진행하면서 기업 조직 및
개인의 역량 지표를 확인 할 수 있는 평가모델이 필요하다는 판단이 도출되어 역량 평가 모델에 대한
꾸준한 연구를 진행하고 있습니다 사이버 보안은 미래사회에서 빼 놓을 수 없는 가장 중요한 분야입니다
(주)코어시큐리티는 사이버 보안의 미래와 방향성을 함께 고민하고 성장 할 것입니다
대한민국이 전세계적으로 사이버보안 분야의 강국으로 우뚝서는데 힘을 보태겠습니다.",엔터프라이즈 네트워크 및 소프트웨어 보안관련 취약점과 기술 연구,서류전형 > 1차면접 > 2차면접 > 인성검사 > 최종합격,"업무는 자유롭게, 책임은 무겁게
ㆍ자율출근제(선택적 근로시간제) 운영
- 09:00 ~ 18:00
- 10:00 ~ 19:00

업무의 효율성을 높여주는
ㆍ듀얼 모니터, 고사양 장비 및 소프트웨어 지원

그 날 입고싶은 옷으로!
ㆍ자율 복장 근무 반바지도 가능!

아니 이렇게 많은 다과를?
ㆍ사내 카페테리아 보유
ㆍ과자 및 음료 무한 제공

출퇴근이 편한 역세권 위치!
ㆍ지하철 8호선 문정역 도보 5분

축하축하~~
ㆍ생일자 보너스 지급

괴로움은 반으로, 즐거움은 두배로~
ㆍ각종 경조사비 지원

풍성한 한가위를 극장에서~
ㆍ매년 CGV 영화권 제공

피로도 풀고 견문도 넓히고
ㆍ국내외 워크샵 실시

이루고 싶은 목표를 위해!
ㆍ우수인재 석사 및 박사 지원

마음의 양식도 채워야죠
ㆍ도서 구입비 지원

해킹이 배우고 싶다고..?
ㆍ국내외 IT 교육 및 행사 참여 기회 부여
","서울 송파구 법원로8길 9, 10층",TCPIP 기반의 네트워크 프로토콜 및 인프라에 대한 기본 지식리눅스 기반의 서버 및 서비스 구축 경험 SSH 아파치 DBMS 등보안 취약점 연구경험 주로 소프트웨어 분야리버스 엔지니어링Reverse Engineering 경험MITRE ATTCK 모델 관련 기술 연구 및 구현 경험,1452
휴맥스홀딩스(주),정규직,"['네트워크', '보안', '정보보안']",, 보안 담당자   NGFirewall IPS SIEM NAC 구축 운영 트러블슈팅   보안 점검 분석 기획   네트워크 운영 기본,,,경기 용인시 처인구 유방동 212-1,학력전공경력 대졸 이상 IT컴퓨터정보통신 관련 분야  경력  06년 이하 신입지원가능필수사항   기업 보안에 대한 이해   서버  네트워크 등 IT Infra 환경에 대한 이해   영어  Email 소통 가능 수준 별도 우대사항 없음,1453
휴맥스홀딩스(주),정규직,"['네트워크', '서버', 'Cloud', '방화벽']",, Infra System Engineer   Windows  Linux OS 구축 운영 Trouble Shooting Infra Network Engineer   사내 네트워크 인프라 구축 및 운영   방화벽 NAC IPS 장비 구축 및 운영 Public Cloud   AWS MS Azure 구축 및 운영  ,,,경기 용인시 처인구 유방동 212-1,학력전공경력 대졸 이상 IT컴퓨터 정보통신 분야  경력  38년 필수사항  서버  네트워크 등 IT Infra 환경에 대한 이해   영어  영어회화필수  별도 우대사항 없음,1454
(주)이너버스,정규직,"['보안', '솔루션', 'SW', '장애처리']","22년간 로그데이터를 연구해 온 로그 분야 전문 기업

(주)이너버스는 [이너버스, 국내 통합로그관리 솔루션의 일인자]
정보유출 모니터링, 정규표현식, 텍스트 검색식 자동완성 방법, 대용량 로그 파일의 인덱싱 방법 등 총 8종의 특허를 보유하고 있으며, 로그 분야의 연구 개발에 정진하고 있습니다.

*국내 최다 특허보유 (8개)
*최근 10개년 평균 점유율 59% (조달청 나라장터 '13년~21년 통합로그관리부문 판매 기준)
*국내최다 고객사 보유 (700+)

-----------------------------------------------------------------------------------------------------------------------------------
인재상
ㆍ도전 고민보다는 거침없이 실행하는 도전적인 인재
ㆍ긍정 실패해도 좌절하지 않고 다시 일어서는 인재
ㆍ협업 혼자가 아닌 팀과 회사를 생각할 줄 아는 인재

고민보다는 거침없이 실행하는 도전적인 인재. 실패해도 좌절하지 않는 인재.
나 혼자가 아닌, 팀과 회사를 먼저 생각하고 협업할 줄 아는 인재
모든 일에 정답이 있는 것이 아니기에, 우리는 혼자 고민만 하기 보다는 빠르게 실행하는 인재를 원합니다. 
우리는 직접 실행하며 겪는 수많은 과정에서 함께 성공과 실패 이유를 파악하고 협업하여 더 완벽한 제품과 서비스를 만들어 나가기를 희망합니다.

-----------------------------------------------------------------------------------------------------------------------------------
LogCenter

LogCenter, 로그를 제대로 분석하고 쉽게 표현하다!
이너버스가 개발한 Log Center(로그센터)는 복잡한 로그를 심플하게 다루는 데에 최적화된 제품이다. 수집·저장·분석 • 모니터링의 핵심 기능에만 집중해 심플한 로그 분석을 가능케 하며,
IT 업무 생산성을 높인다. 특히 초당 250,000+ 로그 처리, 대용량 로그 압축률 90%, 손실률 0%,
국내 유일 Hyper Full-text Indexing 특허 보유로 강력한 성능을 자랑한다.
GS인증 1등급과 CC인증(EAL 3등급)으로 제품 안정성을 인정받기도 하였다.
로그센터는 직관적인 대시보드와 손쉬운 사용성, 20년 노하우가 녹아있는
700+ 룰&시나리오, 뛰어난 보안성으로 업계 개발자들의 적극적인 지지를 받고 있다.
현재 로그센터는 조달시장에서 10년 연속 1위를 유지하고 있으며,
공공, 기업, 교육, 의료 등 700개가 넘는 고객사를 보유하고 있다.


-----------------------------------------------------------------------------------------------------------------------------------
INTERVIEW

Q. SIEM서비스팀
A. SIEM서비스팀에서는 제품의 설치부터 사용방법, 기술지원 등 로그센터를 사용하면서 발생하는 모든 문의사항에 대해 지원하고 있습니다. 문의에 대한 해결 답변을 지원하는 것과 프로그램을 사용하면서 불편함을 겪지 않도록 기술 지원하는 것이 주된 업무입니다.
프로그램 사용 중 발생하는 문제점에 대해 개발팀과 협업하여, 프로그램 개선사항들에 대해 보고하고 검토하는 역할도 수행합니다.

Q. 제품전략팀
A. 소프트웨어 품질 관리 및 제품 기획 업무를 수행하고 있습니다. 소프트웨어 품질관리 업무로는 버그사항에 대한 디버깅 포함하여 수정 및 보완(Commit)된 소프트웨어에 대해 테스트케이스 기반한 전반적인 테스트 업무를 수행 & 관리(릴리즈 및 패치에 대한 형상관리 포함)이며, 소프트웨어 제품 기획 업무로는 시장 및 고객 요구사항이 제품에 반영될 수 있도록 요건 정의부터 기능 및 UI 기획, 특히 UX관점에 중점적으로 기획 진행을 하고 있습니다.

Q. 보안사업팀
A. 보안사업팀은 고객의 소리에 가장 발빠르게 반응하고 신속히 대응하는 부서로 요약할 수 있어요.
저희 부서의 경우, B2B 영업과 마케팅이 주가 되어, 모든 밸류체인(Value Chain)을 총괄하는 일을 하고 있기 때문에
다양한 업무를 하고 있습니다. 특히, LogCenter의 수익모델을 위해 분기/반기/연간 세일즈&마케팅 전략, 전국 파트너 채널 관리뿐만 아니라
전반적인 동향을 파악하여 대응 시나리오를 도출하고 사업 전략을 추진하고 있습니다.
",제조 기술 습득 및 활용 보안 SW 기술지원  장애처리  유지보수   구축사 아케텍처 설계 및 컨설팅자체 솔루션SIEM 납품 고객사 및 전국 파트너협력사 기술 지원 및 관리고객의 요구사항 수렴 및 컨텐츠 연구 분석,"서류전형 > 1차면접 > 2차면접 > (3차면접) > 최종합격

ㆍ모집 분야별로 채용절차가 다를 수 있습니다.
ㆍ서류전형 합격자를 대상으로 1차 인성면접, 2차 직무관련 면접이 진행됩니다.
ㆍ필요 시 각 직무에 따라 테스트(과제) 3차 면접을 진행하게 됩니다.
ㆍ입사 후, 각 직무에 맞는 체계적인 교육 프로그램을 이수하게 됩니다.
","이너버스는 임직원들을 위해 지원을 아끼지 않습니다.

ㆍ볼링, 자전거 라이딩 등의 동호회 활동비 지원
ㆍ도서지원비, 교육비, 자격증시험 응시료 등 자기개발비 지원
ㆍ정보보호, IT관련 교육 프로그램 지원
ㆍ이너버스 데이, 크리스마스, 할로윈데이 등 다양한 파티로 직원간 친목 도모
ㆍ자유로운 복장 및 여유로운 출근, 눈치보지 않는 정시 칼퇴근
ㆍ고용노동부 일생활균형캠페인 참여를 통한 워라밸 실현
ㆍ최신 노트북 제공
ㆍ휴가사용 활성화 (한국관광공사 근로자 휴가지원사업 6년연속 참여기업)
ㆍ반반차제도 도입, 대체휴가, 백신휴가 제공, 휴가사유 미기재
ㆍ장기근속 및 우수사원 포상 제도 (황금열쇠, 스마트워치, 상금 등)
ㆍ퇴직금, 각종 경조금, 인센티브, 매월 팀 회식비, 야근 식대 등 지원

","서울 영등포구 양평로21길 26, 1604호,1605호,1606호,1607호 (양평동5가,선유도역1차아이에스비즈타워)",경력  신입경력학력  대학졸업23년이상IT 및 정보보안 유관학과 관련전공 전문학사 이상 졸업자예정자 포함LinuxUnix 지식 또는 운용경험 보유자DBMSOracle MSSQL MYSQL 등 지식 또는 운용경험 보유자네트워크 관련 지식 또는 구성경험 보유자적극적이고 진취적이며 업무에 대한 책임감 보유자프리젠테이션 능력 우수자활동경험  해당직무 근무경험docker ealasticsearch kafka 경험자 우대커뮤니케이션 능력 우수자 우대관련 자격증 소지자 우대 CISA CISSP CCNA 리눅스마스터 LPIC,1455
(주)캐논크래커,정규직,"['java', 'C#', 'Javascript', 'python', '서버']","CANNON CRACKER

대형 폭죽을 의미하는 캐논크래커는
폭죽이 터지는 그 순간과 같이
강렬한 Moment를 만들어 나가고자 하는 의미를 담고 있습니다.

글로벌 시장에서 우리만의 가치를 찾고
성공과 성공의 재생산을 이루며 성장하는
캐주얼-미드코어 게임제작 명가가 되기 위해
캐논크래커의 게임 제작은 시작되었습니다.", 서버 구조 설계와 프레임워크 개발 서버 API 설계와 구현 게임 데이터 베이스 개발 플랫폼 연동 및 운영 관련 서버 기능 개발 및 기술 지원 협의 작업,,"[일상의 소중함]
• 9시 ~ 10시 시차 출퇴근제 운영
• 생일기념 연차 제공


[집중할 수 있는 업무 환경]
• 모션 데스크 & 시디즈 의자
• 직무 관련 도서 지원


[캐논크래커는 One team!]
• 분기별 문화행사 (영화, 뮤지컬 관람)
• 플레이샵


[가족과 함께]
• 경조사 지원 (휴가, 지원금)
• 명절 선물 지급
• Family Day (여름휴가 or 여름휴가비 or 부모님 건강검진 지원)


[든든한 식사]
• 라운지 커피 & 간식 제공
• 점심식사 제공


[근속기간별 유급휴가 & 포상금]
• 근속기간별 축하선물, 유급휴가, 여행경비 지원",서울 성동구 뚝섬로 1길 63 영창디지털타워 102~103호, C  Java  JavaScript  Python 프로그래밍 경험 MySql MSSql 개발 경험 객체 지향 프로그래밍 OOP에 대한 지식 서비스 구성 요소 사이의 트랜잭션 설계 및 구현 능력 긍정적이고 책임감 있는 마인드 원활한 커뮤니케이션 스킬 AWS Azure 등 Cloud Infra 환경에 대한 경험 빌드테스트배포 자동화 경험 lasticsearch 개발 경험 성능 튜닝에 대한 노하우와 경험 담당 프로덕트의 구조 개선 경험,1456
한국전자인증(주),정규직,"['IT', 'Linux', '리눅스', '서버', '클라우드', 'solaris', '미들웨어', '심사대응']",, 서버 시스템 운영 물리가상화 서버시스템 시스템 구축 및 유지관리OS  Linux Solaris  Compliance 심사 대응 미들웨어 구축 및 유지관리,,"◎  근무시간 지켜드립니다! 즐겁게 출퇴근하세요!                                       
주40시간제 시행, 유연근무제(8~10시 출근/ 5~7시 퇴근),      
대체휴무일 시행, 야근시 야간교통비지급               

◎  열정에 보답! 잘 부탁드립니다!               
인센티브제, 장기근속자 포상, 상해보험, 퇴직금, 4대 보험

◎  직원 중심의 조직문화를 지향합니다!        
수평적 조직문화, 자유복장(캐주얼복장 가능), 
구성원간의 자유롭고 활발한 커뮤니케이션 지향    
                                            
◎  직원들의 자기계발을 응원합니다!
자기개발비지원(MOOC 수강지원, 요가 프로그램),
점심제공(English lunch 참여시)

◎  특별한 분들에 대한 당연한 대우입니다!
명절선물, 생일선물/파티, 종합건강검진, 간식 제공, 각종 경조사비    

◎  최고의 복지는 휴가죠! 눈치보지 말고 자유롭게!
 연차, 경조휴가제, 반차, 근로자의 날 휴무,출산휴가 및 육아휴직",서울 서초구 서초대로 320 케이타워 서초 7층, 대졸 이상4년제 동종 경력 3년 이상 데이터센터 IDC 센터 근무 유경험 영어가능자 영어능통자 전산컴공 관련 전공 및 졸업 클라우드 스킬 보유 서버 운영 경험자 시스템 운영관리에 필요한 기본적인 Script 사용 가능자 Compliance 심사 대응 경험자 ISMS 본인확인심사 등 IT 관련 자격증 보유자 정보처리기사 리눅스마스터 등,1457
