회사명,고용 형태,스킬,기업 소개,주요 업무,채용 절차,복리후생,회사위치,자격요건 및 우대사항,index
(주)디어유,정규직,"['java', 'aws', 'elastic search', 'Leadership']","(주)디어유는 코스닥상장사로서 (주)SM엔터테인먼트의 IT계열사 입니다. 팬과 아티스와의 소통 할 수 있는 커뮤니케이션 & 커뮤니티 서비스를 런칭하여 사업을 운영, 확장 중에 있습니다. 주요 사업은 커뮤니케이션 플랫폼 기반 APP ""버블""과 SBS 판타스틱 듀오 이벤트를 진행했던 노래방 APP ""everysing"" 이 있습니다.  엔터테인먼트의 팬덤을 바탕으로 보다 다양한 국가에서 서비스를 확장. 제공하고 있습니다. 2022 브랜드 고객충성도 대상 팬덤플랫폼 부문 1위를 수상하였습니다. 2022 수출의 탑 천만불탑을 달성하였습니다.",프론트엔드백엔드의 설계 구현 운영 및 개발인력의 Lead성능테스트 도구를 활용한 서비스 안정성 검증 및 튜닝SCM CI 운영 협업 도구들을 활용한 개발생산성관리,서류전형 > 실무진 면접 > 임원 면접 > 최종합격,"• 출퇴근: 자율(시차)출퇴근제
• 교육: 신입사원 교육(OJT) / 리더쉽,직무교육/ 사내 외국어 강좌운영
• 지원금/보험: 단체상해보험 / 건강검진지원/ 독감예방접종 지원
• 조직문화: 수평적 조직문화 / 자율복장/ 님,닉네임 문화
• 근무환경 : 사원증지급 / 카페테리아운영/ 스낵바 운영, 웰컴KIT지급
• 급여제도 : 4대보험/연차수당/퇴직연금/ 회식비, 중식비 지원, 임직원 우수인재 추천보상제도 운영/ 통신비 지원
• 선물: 명절선물/귀향비 지급
• 리프레쉬: 연차,반차/ 경조휴가 / 장기근속 포상
• 기타: 계열사 할인","서울 강남구 삼성로 633, 4층",커뮤니케이션커뮤니티커머스 서비스의 서버개발에 대한 높은 이해도 및 경력10년 이상기술표준오픈소스상용솔루션을 활용한 서비스 구현 운영 등 실무 경험AWS의 infra 및 managed service에 대한 충분한 지식과 실무 경험Elastic APM 등 성능 모니터링에 대한 지식과 실무 경험정보통신 전자전기 컴퓨터 등 전산관련 학사 이상정보처리기사 자격증 소지자AWS 등 클라우드 기반 개발 경력Python 웹 프레임워크 기반 개발 실무 경력DjangoFlaskMySQL 및 NoSQLRedis Elasticsearch 실무 경력대용량 서비스 개발 및 운영,2321
(주)디어유,정규직,"['java', '백엔드', 'api개발', 'rest api', 'spring boot', 'API']","(주)디어유는 코스닥상장사로서 (주)SM엔터테인먼트의 IT계열사 입니다. 팬과 아티스와의 소통 할 수 있는 커뮤니케이션 & 커뮤니티 서비스를 런칭하여 사업을 운영, 확장 중에 있습니다. 주요 사업은 커뮤니케이션 플랫폼 기반 APP ""버블""과 SBS 판타스틱 듀오 이벤트를 진행했던 노래방 APP ""everysing"" 이 있습니다. 엔터테인먼트의 팬덤을 바탕으로 보다 다양한 국가에서 서비스를 확장. 제공하고 있습니다.", 채팅 서비스 회원 API 개발 커뮤니티 서비스 회원 API 개발 회원 관련 어드민 및 백엔드 개발 OAuth 관련 연동 개발 개인정보 보안 관련 개발,서류전형 ▶ 코딩테스트 ▶ 면접전형 ▶ 최종합격,"• 출퇴근: 자율(시차)출퇴근제
• 교육: 신입사원 교육(OJT) / 리더쉽,직무교육/ 사내 외국어 강좌운영
• 지원금/보험: 단체상해보험 / 건강검진지원/ 독감예방접종 지원
• 조직문화: 수평적 조직문화 / 자율복장/ 님,닉네임 문화
• 근무환경 : 사원증지급 / 카페테리아운영/ 스낵바 운영, 웰컴KIT지급
• 급여제도 : 4대보험/연차수당/퇴직연금/ 회식비, 중식비 지원, 임직원 우수인재 추천보상제도 운영/ 통신비 지원
• 선물: 명절선물/귀향비 지급
• 리프레쉬: 연차,반차/ 경조휴가 / 장기근속 포상
• 기타: 계열사 할인","서울 강남구 삼성로 633, 4층", Java 기반 개발 실무경력 REST API Spring Boot 기반 정보통신 전자전기 컴퓨터 등 전산관련 학사 이상 정보처리기사 자격증 소지자 AWS 등 클라우드 기반 개발 경력자 Python 웹 프레임워크 기반 개발 실무 경력자 DjangoFlask MySQL 및 NoSQL Redis Cassandra Elasticsearch 실무 경력 대용량 서비스 개발 및 운영,2322
씨브이네트(주),정규직,"['java', 'Spring', 'Oracle', 'MYSQL', 'tcpip', 'spring boot', 'node.js', 'mariadb']","
씨브이네트는 정보화 아파트의 실현을 위해 삼성물산 주택부문에서 분사한 홈네트워크 구축 전문 기업으로 자본금 32억원, 매출액 546억, 사원수 51명 규모의 대기업입니다.
서울 송파구 문정동에 위치하고 있으며 Home Network, Home Automation, Green IT Solutions (ESS, 태양광 발전, 연료전지, 전기차 충전) 를 제공하고 있습니다.
씨브이네트는 홈네트워크 기술 및 서비스를 통하여 편안하고 쾌적한 신 주거 환경 및 문화를 창조함으로써 고객의 행복한 삶의 질을 높이는데 그 목적이 있습니다.
첨단 주거문화를 창조하는 핵심기술과 임직원들의 창조적인 추진력으로 고객의 꿈과 희망을 실현하는데 최선의 노력을 다하겠습니다.", Backend 서버 프로그램 개발TCPIP HTTP 3rd party 및 클라우드 서버 연동 서비스 개발,"• 서류전형 → 1차 인터뷰 → 2차 인터뷰 → 처우 협의 → 최종합격
※절차는 변경될 수 있습니다. (코딩 테스트 등이 진행 될 수 있습니다)","• 내 연차는 내가 결재해요.
• 수, 금요일은 시차출퇴근제를 운영하고 있어요.","서울특별시 송파구 송파대로 155, 6층(문정동)", 경력  경력 5년 이상 JAVA Spring  Spring Boot Nodejs를 이용한 백엔드 시스템 개발 경험 RDBMS 사용 경험Oracle MySQL Maria DB 등 TCP Socket 서버 및 HTTP 웹 서버 백엔드 개발 경험 서버보안관련 경험 TLS  키 교환 알고리즘 Windows 서버 및 리눅스 서버 구축 경험 Message Queuing을 이용한 개발 경험  RabbitMQ  MQTT  Kafka  JMS 등  MSAMicro Service Architecture 시스템 개발 경험 닷넷 Net 개발 및 프론트엔드 개발 경험 금융권 서버 개발 또는 보안 프로그램 개발 경험 전공  정보통신공학 전산한컴퓨터공학 전기전자공학,2323
(주)패스트뷰,정규직,"['aws', 'Php', 'devops', 'github']","[개발조직 소개 및 인재상]
패스트뷰의 개발팀은 '제품개발그룹'으로서 완성형 목적조직을 추구하고 있습니다. 
큐레이션 된 콘텐츠 유통 관리 및 광고/트래픽 제어 두 가지 핵심 목표를 가진 조직으로, 내부 및 외부 고객들에게 서비스를 제공하며 agile한 방식으로 일합니다.

다양한 비즈니스 영역에 도전하고 탁월한 제품을 개발하려는 열정과 함께 주도적으로 업무를 수행하며 충돌을 두려워하지 않는 인재를 찾습니다. 이를 통해 자신이 만든 서비스가 고성장 하는 모습을 보고 싶은 욕구가 있는 백엔드 개발자를 모십니다.

[미디어커넥트 팀 소개]
'Viewus(뷰어스)'라는 콘텐츠 유통 솔루션을 개발/운영하고 있습니다.  뷰어스는 한 번의 발행으로 쉽고 빠르게 다양한 플랫폼으로 콘텐츠를 유통하는 서비스 입니다.

뷰어스를 통해 콘텐츠 공급자들은 포털 사이트, 앱 서비스, 소셜 미디어, 커뮤니티 등 다양한 플랫폼에 효율적으로 자사의 콘텐츠를 유통할 수 있으며, 플랫폼 기업들은 뷰어스에서 공급하는 수많은 콘텐츠를 사용자에게 제공함으로써 대용량 트래픽 및 운영 및 성장을 경험해 볼 수 있습니다.

또한, 사용자 데이터를 기반으로 개인화 및 상세 타겟 설정 등을 통해 최적의 콘텐츠를 많은 사람들이 볼 수 있도록 AI 추천 고도화를 준비하고 있습니다.",미디어커넥트팀은 콘텐츠의 유통 라인 전반에 기여하는 조직으로써 DevOps의 업무는 크게 아래의 4가지 track으로 나뉩니다  자사 사이트 워드프레스bitnami beanstalk ec2코프링 AWS 기반의 서비스 인프라 운영 및 고도화 인프라 아키텍처 관련 문제 해결속도 개선 자원 사용 최적화비용 감소 인프라 및 애플리케이션 모니터링 및 알림 개선 제품개발팀 DevOps 문화 개선을 위한 SRE 업무기대저희는 다음과 같은 언어 및 기술 베이스로 일하고 있습니다 CICD AWS Github 언어 및 ,,"""패스트뷰는 매년 트렌디한 인사제도와 혜택을 업데이트하고 있습니다.""

1. 우리는 파격적으로 보상해요.
• 공정하고 투명한 평가로 매월 KPI 달성에 따른 팀원들에게 상당한 인센티브를 지급해요.
• 매월 팀별 우수평가사원 MVP를 선정해 상여금을 지급해요.
• 개인의 빠른 역량 성장을 반영하여 필요시에는 6개월마다 연봉 인상이 검토될 수 있어요.
• 성과에 기여한 개인의 헌신과 노력을 보상하기 위해 특별 스톡옵션을 제공해요.
• 리더급들은 평가를 통해 급여 외에 특별 인센티브 수당을 지급해요. 
• 믿고 같이가는 지인 추천 인센티브로 500만원까지 지원해요.

2. 우리는 균형있게 일해요.
• 팀바이팀으로 유연/선택 근무제도를 시행하고 있어요.
• 균형있는 삶을 위해 연차 외에 리프레시 휴가를 해마다 제공해요.
 *1년 근무 : 유급휴가 1일
 *2년 근무 : 유급휴가 2일
 *3년 근무 : 유급휴가 3일 + 50만원
 *4년 근무 : 유급휴가 4일
 *5년 근무 : 유급휴가 5일 + 100만원
• 각종 경조사비와 경조휴가를 든든하게 제공해요.
• 이유불문 연차는 물론 반차, 반반차 등 자유롭게 사용이 가능해요.

3. 우리는 일할맛나게 즐겁게 일해요.
• 강남역 주변 다양한 맛집에서 할인을 받아요.
• 회사와 제휴되어 있는 각종 운동, 여행/레저/숙박, 자기개발/취미, 생활 서비스를 즐길 수 있어요.
• 내 생일만큼은 일찍(반반차) 나가서 오후부터 만끽할 수 있어요.
• 명절 연휴 전 날에는 무조건 점심 먹고 바로 집에 가요.(홈커밍 티켓 일찍 예매하세요!)
• 명절 선물로 연간 백화점 상품권 40만원을 지급해요.
• 출산 시에는 다양한 축하 선물이 준비돼있어요.
• 전사 공모전(네이밍 공모전, 로고 공모전, 퀴즈대회 등)을 개최해서 투표로 500만원 이상의 
   상금을 지급해요.
• 매월 소정의 상품을 타갈 수 있는 사내 미니 이벤트도 있고, 분기마다 쏟아지는 선물과 함께 
   메이저 이벤트도 준비돼있어요.

4. 우리는 최고의 대우를 해드려요.
• 에스프레소 머신, 고급 원두, 편의점급 무료 스넥룸을 무제한으로 제공해요.
  (당 충전을 위해 과일컵, 라면, 컵밥, 과자, 음료, 아이스크림 등)
• 묻지도 따지지도 않는 팀별 활동비 지급으로 팀원간 소통을 지향해요.
  (맛집탐방, 단체 마사지, 단체 관람 등)
• 업무 필요에 따라 법인 스마트폰 및 통신비를 지원해요.
• 자기계발 및 업무 관련 도서와 온라인 교육비를 지원해요.
• 직무 관련 컨퍼런스와 외부 강의, 세미나 등 참여를 지원해요.
• 청년중소기업 소득세 감면제도를 시행해요.

5. 우리는 일할맛나는 환경을 갖췄어요.
• 강남역 4번 출구 도보 4초 거리의 패스트파이브 강남2호점에 두개층을 사용해요.
• 22년 최신 사양의 MacBook Pro 혹은 LG그램/삼성갤럭시북, 듀얼모니터(세로포함) 등 아낌없이 지원해요.
• 카페같은 라운지, 소파 휴식 공간, 프라이빗한 폰부스, 다양한 회의실 등 사용 가능해요.
• 직급을 간소화하고 “님”자 호칭 사용으로 수평적인 커뮤니케이션 문화를 운영해요.
• 자유로운 근무 복장으로 편하게 일해요.","서울 강남구 강남대로 364, 12층", AWS 기반 인프라 설계 및 운영 경험을 보유하신 분 최소 3년 이상 bitnami 워드프레스 또는 php기반 웹 서비스 운영 경험 보유자 스크립트 코딩 역량 보유 Shell script Python 등 AWS 환경에서 다양한 서비스를 처음부터 끝까지 구축하고 운영한 경험이 있으신 분 CloudWatch Datadog 등 Observability 플랫폼 구축 및 운영 경험이 있으신 분 Cloud Formation Terraform 등 IaC 경험이 있으신 분 기존 사용 기술의 문제점과 대체 도구 발견 또는 개발에 능숙하신 분,2324
(주)에스앤피랩,정규직,"['java', 'react', 'Jenkins']","에스앤피랩은 강하고 안정적인 회사입니다.

우리는 마이데이터 시장에서 새로운 플랫폼을 만들었으며, 새로운 시장을 개척하고 인정받고 있습니다.

마이데이터 산업의 대표 에스엔피랩의 가족이 되어 착한 서비스, 착한 사람들과 함께하세요.

우리는 빠르고 단단하게 성장하는 기업입니다.
매년 300% 초고속 성장하는 에스엔피랩과 더 높은 비상을 위해 함께 하세요.
성공할 때까지 시도하여 실패할 수 없는 기업입니다.

마이데이터 산업을 선도하는 에스엔피랩의 가족이 되세요.",React Native 앱 개발,"ㆍ지원 방법 : 채용사이트 내 지원
ㆍ전형 절차
서류전형 > 1차면접 > 최종합격
ㆍ지원 기간 : 상시 채용","• 입사 웰컴키트 증정
• 생일 기념 쿠폰 증정
• 어학 및 체력단련 지원
• 자유로운 연차 사용
• 자유로운 출퇴근 복장 
• 자기계발 위한 도서구입비 지원
• 업무관련 교육 지원
• 최신장비 지원
• 아침식사 제공
• 사내편의점 운영
• 수습기간 급여 100% 지원","서울 서초구 동산로 75, 3층",새로운 분야에 대한 학습을 두려워하지 않는 개발자커뮤니케이션 및 협업에 능숙한 개발자업무 시스템Atlassian Solution Confluence Jira Bitbucket BambooJenkinsSynology경력자 35년경력자 510년관련 학과 졸업생관련 기술 자격증 소지자,2325
블루닷(주),정규직,"['java', 'c', 'C++', 'python', 'git', 'API', 'node js']","[블루닷 서비스]

전세계 인터넷 트래픽 중 동영상이 차지하는 비중은 82%를 넘고 있습니다. 팬데믹 시대에 스포츠, 영화, 온라인 교육, 게임, 그리고 쇼핑에 이르기까지 실내에서의 동영상 소비는 지속적으로 늘어나는 추세입니다. 

블루닷은 가파르게 성장하고 있는 동영상 스트리밍 서비스를 비용 효과적으로 할 수 있도록 매우 빠르고 지능적인 클라우드 기반의 비디오 처리 및 압축 API를 개발하고 있습니다. 

시장이 성장하는 것 만큼 블루닷도 빠르게 시장에서 경쟁하고 성장을 해야 하는데요. 그래서 블루닷에서는 비디오 API 서비스를 위한 백엔드 개발를 담당해주실 인재를 기다리고 있습니다.", 인공지능과 반도체설계 기술을 이용하여 개발한 영상처리 압축기능을 클라우드 환경에서 서비스하기 위한 백엔드 개발,"[지원 및 진행 절차]
• 지원서류 : 자유양식의 이력서(필수), 포트폴리오(선택) / PDF 형식 권장
- 연봉, 신체 정보, 가족 사항 및 주민번호 등의 민감한 개인정보는 제외 부탁드립니다.

• 진행절차 : 서류전형 ＞ 코딩테스트&직무 인터뷰 ＞ 처우협의 ＞ 최종합격
- 지원자의 이력 및 경력 사항에 따라 일부 과정이 생략되거나 추가될 수 있습니다.","블루닷은 직원의 행복한 삶을 응원합니다.

[Life]
• 복지포인트 지급
   자기개발, 여가/취미 활동지원을 위한 복지포인트를 지급합니다.(연 최대 150만원)
• 경조사 지원
   결혼, 출산, 장례 등 중요한 경조사에 축하 및 조의를 전하며 화환 및 경조비를 지급합니다.
• 명절 및 기념일 선물
   명절과 기념일에 감사의 마음을 전하기 위해 소정의 선물을 지급합니다.

[Wellness]
• 종합건강검진 지원
   직원의 건강관리를 위한 종합건강검진을 지원합니다.(연 1회, 100만원 상당)
 
[Work]
• 자율근무 및 휴가제도 운영
   최적의 시간과 공간을 선택할 수 있는 자율 근무와 자율 휴가 제도를 운영합니다.
   (정해진 근무시간 없이 자유롭게 출근하시고, 법정 휴가 소진하셨어도 일정에 맞게 휴가 사용하실 수
    있습니다:))
• 업무성장 지원
   직원의 성장을 위해 업무 관련 도서 및 외부 교육을 지원합니다.
• 야근 지원
   야근 시 수고한 직원을 위해 식대와 교통비를 지급합니다.
• 팀활동비 지원
   팀의 원활한 협업과 소통을 위한 팀활동비를 지원합니다.
• 스카우트 리워드
   함께 일하고 싶은 동료를 추천해주세요! 그럼 스카우트 리워드가 지급됩니다.
• 업무환경 개선
   최고의 퍼포먼스를 위해 업무환경을 끊임없이 개선하고자 노력합니다.","서울 강남구 언주로 527, 4층", Nodejs Python Java Go 등의 framework 를 활용한 backend 서비스 개발운영 경험이 있으신 분 RESTful API 설계 경험이 있으신 분 Linux 환경에서의 서비스 개발운영 경험이 있으신 분 mariadbor mysql 를 활용한 개발운영 경험이 있으신 분 AWS EC2 SQS S3 를 활용한 개발운영 경험이 있으신 분 Linux환경에서 CC 개발 경험Makefile or CMake 이용 ffmpeg command 사용 경험 ffmpeg library 를 이용한 개발 경험 혹은 ffmpeg filter 개발 경험  nginx apache 등 웹서버 사용 경험 git 사용 경험 FlaskPython 를 이용한 개발 경험,2326
(주)코그넷나인,정규직,"['java', 'Spring framework', 'spring boot', 'nginx', 'MSA', 'QueryDSL']",Healthcare Platform Application Architecture 설계, 주니어개발자를 리드할 수 있는 개발 역량 보유자 MSA  SpringBoot  JPA  QueryDSL QClass 관련 기술 이해하고 API 개발 리드 MSP Platform Development Lead  플랫폼 개발자를 리드하여 Product를 구현 MSP Platform Chief Architect  Product의 기술적 설계 팀장 서포트,"• 서류검토>1차면접>임원면접>최종합격
","• 복지포인트
• 매년 건강검진
• 단체보험
• 사내 식당 및 카페
• 교육 지원",서울 서초구 강남대로 351, 개발 경력 10년 이상 Java NodeJS Go 중 서버 개발 언어 2개 이상 고급 구현 역량 보유 개발 환경 설정 등  로컬 개발 환경 구성 및 서버 CICD 배포 환경 구성 가능 개발적인 부분  SpringBoot  MSA  JPA  QueryDSL QClass 백엔드 API 설계 경험 시스템 환경적인 부분  NginX Api Gateway Istio kubectl JMeter Kuberetes Dashboard K8s Docker Git Spring Framework에 대한 이해 및 활용 역량이 높은 개발자 Database 설계 역량 보유 Microservice 기반 설계 및 구현 역량 보유 신기술 트렌트에 밝고 고객과 신기술 및 오픈소스 등에 대한 논의를 활발하게 할 수 있는 개발자 Clean Code 패턴에 익숙하고 가독성 높고 재사용성이 높은 코딩 역량을 보유한 개발자 금융권 PJT 경험자,2327
아주큐엠에스(주),정규직,"['java', 'python', '머신러닝', 'node js']","1999년 11월. 아주큐엠에스는 아주의 일류기업 도약을 위한 IT부문 경쟁력 강화를 위해 독립법인으로 탄생하였습니다.
아주그룹의 주요 IT시스템 도입의 최전방에서 그룹 발전을 위한 방안을 고민하고 실행하며 경쟁력을 확보하기 위해 노력해 왔습니다.", 다양한 인공지능 솔루션을 활용하여 고객의 비즈니스에 적용하고 운영 관리하기 위한 플랫폼을 구현 및 운영,,"• 지원금/보험 : 건강검진, 각종 경조사 및 상조서비스 지원, 단체 상해보험, 복지포인트, 건강검진, 의료비 지원
• 급여제도 : 퇴직연금, 장기근속자 포상, 우수사원 포상, 성과급, 4대 보험
• 교육/생활 : 자격증취득지원, 사내동호회 운영, 자녀학자금
• 근무 환경 : 전용사옥, 구내식당, 사내 카페테리아",서울시 서초구 강남대로 351 청남빌딩 8층 , Java NodeJS Python Go 중 한가지 이상의 개발언어에 대해 중급 이상 기술을 보유하신분 유관업무를 경험해 보신 분 인공지능 Machine Learning 정형비정형에 대한 관심 있으신 분,2328
티투엘(주),정규직,"['java', '개발', '백엔드']","• 국내와 세계의 재화가 이동하는 동맥인 물류업무를 시스템화하는 업무입니다.
• 산업현장의 일선에서 물류선진화의 일익을 담당하는 보람을 느낄 수 있습니다.", 당사의 전문분야인 물류 업무 무역 선사 항공 창고 운송를 시스템화합니다 나날이 성장하고 있는 물류 분야의 전문가로 성장할 수 있는 기회를 드립니다,"• 이력서 제출 후 면담으로 전형절차를 간소화하였습니다.
• 이력서 검토후 실무자 면담을 통한 후 바로 입사를 결정하게 됩니다.
• 면접시 연봉에 대한 협의도 진행합니다.","• 연차사용 촉진제를 실시하여 본인이 원하는 때에 휴가를 사용할 수 있습니다.
• 장거리 근무시에는 충분한 교통비를 제공합니다.
• 야근시에는 저녁식사를 제공합니다.","서울 중구 장충단로8길 18, 401호", 개발업무를 1년 이상 경험하고 개발업무가 적성에 맞는 초급 개발자 관련학과 졸업자를 선호하나 필수사항은 아님,2329
티투엘(주),정규직,"['java', '개발', '백엔드']","• 국내와 세계의 재화가 이동하는 동맥인 물류업무를 시스템화하는 업무입니다.
• 산업현장의 일선에서 물류선진화의 일익을 담당하는 보람을 느낄 수 있습니다.", 당사의 전문분야인 물류 업무 무역 선사 항공 창고 운송를 시스템화합니다 나날이 성장하고 있는 물류 분야의 전문가로 성장할 수 있는 기회를 드립니다,"• 이력서 제출 후 면담으로 전형절차를 간소화하였습니다.
• 이력서 검토후 실무자 면담을 통한 후 바로 입사를 결정하게 됩니다.
• 면접시 연봉에 대한 협의도 진행합니다.","• 연차사용 촉진제를 실시하여 본인이 원하는 때에 휴가를 사용할 수 있습니다.
• 장거리 근무시에는 충분한 교통비를 제공합니다.
• 야근시에는 저녁식사를 제공합니다.","서울 중구 장충단로8길 18, 401호", 개발업무 10여년 이상의 경력자 관련학과 졸업자를 선호하나 필수사항은 아님,2330
티투엘(주),정규직,"['java', '개발', '백엔드']","• 국내와 세계의 재화가 이동하는 동맥인 물류업무를 시스템화하는 업무입니다.
• 산업현장의 일선에서 물류선진화의 일익을 담당하는 보람을 느낄 수 있습니다.", 당사의 전문분야인 물류 업무 무역 선사 항공 창고 운송를 시스템화합니다 나날이 성장하고 있는 물류 분야의 전문가로 성장할 수 있는 기회를 드립니다,"• 이력서 제출 후 면담으로 전형절차를 간소화하였습니다.
• 이력서 검토후 실무자 면담을 통한 후 바로 입사를 결정하게 됩니다.
• 면접시 연봉에 대한 협의도 진행합니다.","• 연차사용 촉진제를 실시하여 본인이 원하는 때에 휴가를 사용할 수 있습니다.
• 장거리 근무시에는 충분한 교통비를 제공합니다.
• 야근시에는 저녁식사를 제공합니다.","서울 중구 장충단로8길 18, 401호", 개발업무 59년 정도의 경력자 관련학과 졸업자를 선호하나 필수사항은 아님,2331
(주)포지큐브,정규직,"['java', 'jpa', 'rdbms', 'Springboot']","포지큐브는 AI 기술 전문 회사로,
공공기관 및 민간기업에게 AI Voice & Vision 서비스를 제공하고 있습니다.

뉴스에서 들어본 것 같은 AI 기술이 아닌, 삶에 적용되는 AI 서비스를 제공하고 있습니다.
AI 기술이 우리 삶의 당연한 일부분이 되는 그 날을 향해 노력하고 있습니다.
AI 전화 응대 서비스, 다양한 AI Vision 기반의 인식서비스 등의 AI 서비스를 개발·운영합니다.

#. 포지큐브에 합류해야 하는 이유!!
- 국내 최초의, 최고의 엔지니어와 함께하는 AI 개발 그룹    
  삼성전자, LG전자 엔지니어를 리더로 최고의 AI기술을 만들어 갑니다. 
    
- 매년 매출 200% 로켓 성장 기업    
  각종 관공서, 공공 영역 뿐만 아니라 금융권, 보험업까지 AI voice&vision 솔루션을 확장하고 있습니다. (주요 거래처 카카오, NHN, Toss, 바디프렌드, KTDS, NH농협, 하나카드, KB국민카드 등) 
    
- 110억원 시리즈B 투자유치로 사업 확장 중    
  2017년 창업한 이래로 TIPS, SW 고성장클럽, KB 스타터스 등에 선정되며 그 가능성을 인정 받았을 뿐만 아니라, 2020년에는 캡스톤 파트너스, HB 인베스트먼트, 윈 벤처 투자, BA 파트너스에서 시리즈 A 투자유치, 2021년에는 시리즈 B 투자유치에 성공했습니다.    

#. 포지큐브는 이런 분을 찾고 있습니다.
- AI 분야의 최전선에서 경쟁력 있는 커리어를 만들어가고 싶으신 분
- 새로운 것에 대한 지적 호기심이 많은 분
- 발전과 도전을 두려워하지 않는 분
- 맡은 일에 책임감을 갖고 임하며, 문제 상황을 외면하지 않는 분
- 회사와 내가 서로에게 성장의 바탕이 된다는 것을 이해하시는 분

#. 포지큐브는 이런 문화를 갖고 있어요.
- 업무에 몰입할 수 있다면 재택근무도 가능해요.
- 동료를 도와가며 협업해요.
- 수평적인 '님' 문화를 갖고 있어요.
- 연차는 자유롭게 사용할 수 있어요.
- 업무 중 휴식도 중요해요. 휴식 시간 탁구와 오락도 가능해요.

#. 언론 소개
   머니투데이 : [https://bit.ly/3DotC1n](https://bit.ly/3DotC1n)
　오피니언뉴스 : [https://bit.ly/3Do27oT](https://bit.ly/3Do27oT)
　전자신문 : [https://bit.ly/3ouwxiQ](https://bit.ly/3ouwxiQ)
　Korea Times : [https://bit.ly/30uJbqs](https://bit.ly/30uJbqs)
　아시아경제 : [https://bit.ly/3HxJ6D4](https://bit.ly/3HxJ6D4)
　IT조선 : [https://bit.ly/3wV2lkI](https://bit.ly/3wV2lkI)
　전자신문 : [https://bit.ly/3niZyPf](https://bit.ly/3niZyPf)
　KEB하나은행 : [https://bit.ly/3FnMluN](https://bit.ly/3FnMluN)", Java8이상 SpringBoot기반 backend개발을 합니다 JPAQueryDSL JWT NOSQL TDD REST APISwagger등 현 트랜드의 기본을 지키고 개발합니다 테스트케이스도 포함된 CICD 자동화도 마련되어 있습니다 운영시 k8s도 심도있게 쓰고 있습니다 ELK로 구조적인 로깅 Alert 관리도 하고 있습니다 단순코딩 보다는 올바른 개발방향을 고민하고 연구합니다위 사항을 다 아실필요는 없습니다스프링과 JPA에 대한 중급레벨의 이해만 갖추시면 나머지는 함께 성장해 나갈수 있습니다,,"[혜택 및 복지]
• 몸이 건강해야 마음이 건강하다! 매년 제공되는 건강검진
• 당신의 개성을 존중합니다. 개인별 맞춤 장비 제공
• 먹고 일하는 직원이 행복하다! 화수분처럼 쏟아지는 간식bar
• 근무시간에 탁구 경기 가능! 탁구대, 플스 구비
• 합법적 비상금 충당 가능! 매월 급여 외 식대 제공(비상금 충당 가능)
• 서로 윈윈하자! 자기계발비, 교육훈련비, 도서지원
• 160평 2개층 규모의 사무실과 카페테리아
• 스톡옵션, 퇴직연금, 성과급 제도 운영
(더 많은 복리후생을 제공하기 위해 HR팀 열일중입니다!)",서울 강남구 테헤란로 14길 16 라인빌딩 11~12층, 백엔드 개발 경력 5년 이상 있으신 분을 찾습니다 Java  SpringBoot Framwork 활용 능력이 있으신 분을 찾습니다 문제점에 대한 근본원인을 파악 할 수 있는 능력이 있으신 분을 찾습니다 새로운 기술과 Code Review에 두려움 없으신 분을 찾습니다 RDBMS에 대한 이해가 있으신 분을 찾습니다 Rest API 설계구현 경험이 있으신 분을 찾습니다 JPA QueryDSL 활용 능력이 있으신 분을 찾습니다 컨테이너 오케스트레이션k8s 환경을 경험해보셨으면 더 좋습니다 NoSQL 활용 능력이 있으시면 더 좋습니다 웹 서비스 인프라에 대한 이해가 있으시면 더 좋습니다 nginx netty redis kafka rabbitmq 등,2332
